id,shortname,mktcap,lastvalue,change,percentchange,direction,stk_details,volume,url,
RB02,RBL Bank,"16,870.72",345.4,10.85,3.24,1,[],14.82m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/rblbank/RB03,
REC02,REC,"26,888.51",136.15,1.15,0.85,1,[],2.99m,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/rec/REC02,
RCF,Rel Capital,274.19,10.85,0.45,4.33,1,[],5.04m,https://www.moneycontrol.com/india/stockpricequote/finance-investments/reliancecapital/RC,
BSE,Reliance Infra,556.22,21.15,1,4.96,1,[],1.06m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/relianceinfrastructure/RI38,
RP,Reliance Power,911.67,3.25,0.15,4.84,1,[],14.54m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/reliancepower/RP,
SRF,SRF,"18,985.81","3,303.00",-6.15,-0.19,-1,[],289.85k,https://www.moneycontrol.com/india/stockpricequote/diversified/srf/SRF,
SO03,Sterlite Techno,"4,893.01",121.15,3.7,3.15,1,[],2.11m,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/sterlitetechnologies/ST20,
SPA,Sun Pharma Adv,"4,376.19",167,3.9,2.39,1,[],955.65k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaadvancedresearchcompany/SPA,
STV01,Sun TV Network,"18,157.45",460.75,-3.45,-0.74,-1,[],1.16m,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/suntvnetwork/STN01,
SI62,Syngene Intl,"12,064.00",301.6,2.75,0.92,1,[],727.19k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,
TC,Tata Chemicals,"16,983.33",666.65,7.05,1.07,1,[],1.14m,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC,
TT,Tata Global Bev,"20,704.21",328.05,4.5,1.39,1,[],4.61m,https://www.moneycontrol.com/india/stockpricequote/plantations-tea-coffee/tataglobalbeverage/TT,
TPC,Tata Power,"14,605.78",54,0.65,1.22,1,[],14.00m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/tatapowercompany/TPC,
TP06,Torrent Pharma,"31,570.19","1,865.60",8,0.43,1,[],165.34k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06,
TP13,Torrent Power,"13,082.39",272.2,-0.25,-0.09,-1,[],387.14k,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/torrentpower/TP14,
TVS,TVS Motor,"21,725.73",457.3,13.2,2.97,1,[],1.86m,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/tvsmotorcompany/TVS,
UBI01,Union Bank,"30,292.42",59.6,3.8,6.81,1,[],21.63m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/unionbankindia/UBI01,
VI16,V-Guard Ind,"9,304.15",217.55,4.6,2.16,1,[],177.97k,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/vguardindustries/VI02,
VE08,Varroc Engineer,"5,592.66",414.85,-1.45,-0.35,-1,[],37.92k,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/varrocengineering/VE08,
V,Voltas,"22,485.27",679.55,-13.65,-1.97,-1,[],1.90m,https://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V,
ACC,ACC,"27,512.71","1,465.10",32.5,2.27,1,[],563.30k,https://www.moneycontrol.com/india/stockpricequote/cement-major/acc/ACC06,
MPS,Adani Ports,"76,586.88",376.95,4.45,1.19,1,[],2.70m,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/adaniportsspecialeconomiczone/MPS,
GAC,Ambuja Cements,"39,295.92",197.9,4.65,2.41,1,[],2.47m,https://www.moneycontrol.com/india/stockpricequote/cement-major/ambujacements/AC18,
AL,Ashok Leyland,"23,763.09",80.95,2.45,3.12,1,[],22.24m,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/ashokleyland/AL,
API,Asian Paints,"1,67,279.30","1,743.95",-6.7,-0.38,-1,[],960.03k,https://www.moneycontrol.com/india/stockpricequote/paints-varnishes/asianpaints/AP31,
AP,Aurobindo Pharm,"26,329.15",449.35,0.6,0.13,1,[],2.96m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP,
AS28,Avenue Supermar,"1,11,771.36","1,782.75",4.2,0.24,1,[],496.90k,https://www.moneycontrol.com/india/stockpricequote/retail/avenuesupermarts/AS19,
UTI10,Axis Bank,"2,12,025.60",752,29.9,4.14,1,[],14.83m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/axisbank/AB16,
BA06,Bajaj Auto,"93,549.46","3,232.90",-28.55,-0.88,-1,[],360.10k,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/bajajauto/BA10,
BAF,Bajaj Finance,"2,45,004.78","4,071.95",14.8,0.36,1,[],861.66k,https://www.moneycontrol.com/india/stockpricequote/finance-leasing-hire-purchase/bajajfinance/BAF,
BF04,Bajaj Finserv,"1,46,570.22","9,210.30",41.05,0.45,1,[],215.36k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/bajajfinserv/BF04,
BA,Bajaj Holdings,"36,897.69","3,315.35",-44.4,-1.32,-1,[],18.92k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/bajajholdingsinvestment/BHI,
BB09,Bandhan Bank,"82,918.65",515,-0.75,-0.15,-1,[],1.19m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/bandhanbank/BB09,
BOB,Bank of Baroda,"40,385.60",101.75,3.85,3.93,1,[],34.08m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/bankofbaroda/BOB,
BPI02,Berger Paints,"48,619.61",500.65,2.25,0.45,1,[],828.03k,https://www.moneycontrol.com/india/stockpricequote/paints-varnishes/bergerpaintsindia/BPI02,
BTV,Bharti Airtel,"2,19,549.53",427.8,-10.85,-2.47,-1,[],13.07m,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/bhartiairtel/BA08,
BI26,Bharti Infratel,"46,684.11",252.4,0.2,0.08,1,[],7.64m,https://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/bhartiinfratel/BI14,
BL03,Biocon,"35,082.00",292.35,-0.5,-0.17,-1,[],2.88m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03,
MIC,Bosch,"44,824.29","15,197.95",233,1.56,1,[],29.48k,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/bosch/B05,
BPC,BPCL,"1,07,757.63",496.75,5,1.02,1,[],7.63m,https://www.moneycontrol.com/india/stockpricequote/refineries/bharatpetroleumcorporation/BPC,
BI,Britannia,"73,448.64","3,054.40",-19.15,-0.62,-1,[],249.10k,https://www.moneycontrol.com/india/stockpricequote/food-processing/britanniaindustries/BI,
CHC,Cadila Health,"26,719.68",261,-3,-1.14,-1,[],863.94k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cadilahealthcare/CHC,
C,Cipla,"37,187.13",461.25,0.2,0.04,1,[],1.21m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C,
CI29,Coal India,"1,20,943.54",196.25,6.1,3.21,1,[],5.85m,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/coalindia/CI11,
CPI,Colgate,"40,165.48","1,476.75",0.7,0.05,1,[],357.12k,https://www.moneycontrol.com/india/stockpricequote/personal-care/colgatepalmoliveindia/CPI,
CCI,Container Corp,"35,195.89",577.65,15.95,2.84,1,[],2.21m,https://www.moneycontrol.com/india/stockpricequote/transport-logistics/containercorporationindia/CCI,
DI,Dabur India,"81,284.94",460,2.3,0.5,1,[],855.40k,https://www.moneycontrol.com/india/stockpricequote/personal-care/daburindia/DI,
DL03,Divis Labs,"48,899.31","1,842.00",12.85,0.7,1,[],534.17k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03,
D04,DLF,"56,672.26",228.95,4.05,1.8,1,[],14.46m,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/dlf/D04,
DRL,Dr Reddys Labs,"46,882.42","2,821.50",-84.15,-2.9,-1,[],1.37m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drreddyslaboratories/DRL,
EM,Eicher Motors,"60,164.92","22,034.75",81.2,0.37,1,[],140.13k,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/eichermotors/EM,
GAI,GAIL,"54,493.12",119.8,0.85,0.71,1,[],5.75m,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/gailindia/GAI,
GIC12,General Insuran,"41,526.65",236.7,7.8,3.41,1,[],533.63k,https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12,
GCP,Godrej Consumer,"68,980.39",674.75,8.55,1.28,1,[],934.15k,https://www.moneycontrol.com/india/stockpricequote/personal-care/godrejconsumerproducts/GCP,
GI01,Grasim,"51,459.61",782.3,8.1,1.05,1,[],1.45m,https://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01,
HI01,Havells India,"40,958.80",654.5,2.2,0.34,1,[],895.61k,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/havellsindia/HI01,
HCL02,HCL Tech,"1,47,392.72",543.15,6.8,1.27,1,[],2.89m,https://www.moneycontrol.com/india/stockpricequote/computers-software/hcltechnologies/HCL02,
HDF,HDFC,"4,06,910.98","2,354.50",36.05,1.55,1,[],2.56m,https://www.moneycontrol.com/india/stockpricequote/finance-housing/housingdevelopmentfinancecorporation/HDF,
HAM02,HDFC AMC,"66,468.87","3,126.05",64.85,2.12,1,[],792.92k,https://www.moneycontrol.com/india/stockpricequote/finance-investments/hdfcassetmanagementcompany/HAM02,
HDF01,HDFC Bank,"6,92,032.14","1,263.85",0.25,0.02,1,[],5.89m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/hdfcbank/HDF01,
HSL01,HDFC Life,"1,18,851.09",588.9,6,1.03,1,[],2.10m,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/hdfclifeinsurancecompanylimited/HSL01,
HHM,Hero Motocorp,"46,701.56","2,338.15",4.1,0.18,1,[],924.71k,https://www.moneycontrol.com/india/stockpricequote/auto-2-3-wheelers/heromotocorp/HHM,
HZ,Hind Zinc,"87,041.57",206,0.5,0.24,1,[],612.88k,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/hindustanzinc/HZ,
H,Hindalco,"46,773.80",208.25,6.8,3.38,1,[],14.25m,https://www.moneycontrol.com/india/stockpricequote/aluminium/hindalcoindustries/HI,
HPC,HPCL,"40,747.02",267.4,1.2,0.45,1,[],2.36m,https://www.moneycontrol.com/india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC,
HL,HUL,"4,34,304.59","2,006.20",-1.15,-0.06,-1,[],1.21m,https://www.moneycontrol.com/india/stockpricequote/personal-care/hindustanunilever/HU,
ICI02,ICICI Bank,"3,47,263.97",537.05,1.7,0.32,1,[],17.88m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/icicibank/ICI02,
ILG,ICICI Lombard ,"61,343.58","1,349.90",12.7,0.95,1,[],441.65k,https://www.moneycontrol.com/india/stockpricequote/diversified/icicilombardgeneralinsurancecompany/ILG,
IPL01,ICICI Prudentia,"71,175.20",495.7,2.45,0.5,1,[],1.05m,https://www.moneycontrol.com/india/stockpricequote/finance-general/iciciprudentiallifeinsurancecompany/IPL01,
IHF01,Indiabulls Hsg,"13,214.18",309.05,17.8,6.11,1,[],73.60m,https://www.moneycontrol.com/india/stockpricequote/finance-housing/indiabullshousingfinance/IHF01,
IIB,IndusInd Bank,"1,02,944.24","1,485.40",41.25,2.86,1,[],3.51m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/indusindbank/IIB,
IT,Infosys,"3,02,904.02",711.3,9.2,1.31,1,[],10.30m,https://www.moneycontrol.com/india/stockpricequote/computers-software/infosys/IT,
IA05,Interglobe Avi,"50,853.55","1,322.05",-17.35,-1.3,-1,[],1.54m,https://www.moneycontrol.com/india/stockpricequote/transport-logistics/interglobeaviation/IA04,
IOC,IOC,"1,20,736.59",128.25,0.15,0.12,1,[],5.43m,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
ITC,ITC,"2,96,909.58",241.6,3.05,1.28,1,[],8.21m,https://www.moneycontrol.com/india/stockpricequote/cigarettes/itc/ITC,
JVS,JSW Steel,"62,267.60",257.6,2,0.78,1,[],12.37m,https://www.moneycontrol.com/india/stockpricequote/steel-large/jswsteel/JSW01,
KMF,Kotak Mahindra,"3,23,389.01","1,692.75",-22.85,-1.33,-1,[],3.53m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/kotakmahindrabank/KMB,
LFH,L&T Finance,"23,225.90",116.1,0.95,0.83,1,[],7.36m,https://www.moneycontrol.com/india/stockpricequote/finance-investments/ltfinanceholdings/LFH,
LT,Larsen,"1,83,209.48","1,305.30",25.6,2,1,[],3.66m,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/larsentoubro/LT,
LC03,Lupin,"34,242.64",756.25,7.5,1,1,[],662.21k,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupin/L,
MM,M&M,"64,173.60",516.2,4.3,0.84,1,[],4.07m,https://www.moneycontrol.com/india/stockpricequote/auto-cars-jeeps/mahindramahindra/MM,
MI25,Marico,"43,130.45",334.1,3,0.91,1,[],1.91m,https://www.moneycontrol.com/india/stockpricequote/personal-care/marico/M13,
MU01,Maruti Suzuki,"2,17,949.25","7,214.95",215.15,3.07,1,[],1.20m,https://www.moneycontrol.com/india/stockpricequote/auto-cars-jeeps/marutisuzukiindia/MS24,
MSS01,Motherson Sumi,"44,495.29",140.9,5.45,4.02,1,[],24.34m,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/mothersonsumisystems/MSS01,
NI,Nestle,"1,37,889.90","14,301.60",146.65,1.04,1,[],156.05k,https://www.moneycontrol.com/india/stockpricequote/food-processing/nestleindia/NI,
NIA,New India Assur,"22,503.44",136.55,1.55,1.15,1,[],305.06k,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA,
N07,NHPC,"24,007.63",23.9,0.1,0.42,1,[],1.90m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/nhpc/N07,
NMD01,NMDC,"34,981.63",114.25,0.5,0.44,1,[],6.92m,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/nmdc/NMD02,
NTP,NTPC,"1,14,430.55",115.65,1.2,1.05,1,[],4.29m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/ntpc/NTP,
ONG,ONGC,"1,59,140.53",126.5,0.6,0.48,1,[],6.66m,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/oilnaturalgascorporation/ONG,
S11,Oracle Fin Serv,"25,180.98","2,933.10",17.2,0.59,1,[],54.76k,https://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01,
PGI,P and G,"37,035.59","11,409.35",132.3,1.17,1,[],1.91k,https://www.moneycontrol.com/india/stockpricequote/personal-care/proctergamblehygienehealthcare/PGH,
PI35,Page Industries,"24,876.93","22,303.40",369.2,1.68,1,[],18.24k,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/pageindustries/PI35,
PLN,Petronet LNG,"41,167.50",274.45,2.9,1.07,1,[],2.88m,https://www.moneycontrol.com/india/stockpricequote/oil-drilling-and-exploration/petronetlng/PLN,
PI11,Pidilite Ind,"67,279.40","1,324.45",-6.6,-0.5,-1,[],287.14k,https://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11,
NP07,Piramal Enter,"33,357.52","1,677.55",19.8,1.19,1,[],1.08m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/piramalenterprises/PH05,
PNB05,PNB,"43,423.61",64.45,3.65,6,1,[],29.86m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/punjabnationalbank/PNB05,
PFC02,Power Finance,"30,492.94",115.5,0,0,0,[],3.43m,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/powerfinancecorporation/PFC02,
PGC,Power Grid Corp,"97,150.62",185.7,0.95,0.51,1,[],7.31m,https://www.moneycontrol.com/india/stockpricequote/power-generation-distribution/powergridcorporationindia/PGC,
RI,Reliance,"10,03,432.53","1,582.90",14.7,0.94,1,[],5.79m,https://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI,
SBI,SBI,"2,96,787.96",332.55,10.7,3.32,1,[],40.96m,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/statebankindia/SBI,
SLI03,SBI Life Insura,"97,490.00",974.9,14.5,1.51,1,[],1.12m,https://www.moneycontrol.com/india/stockpricequote/diversified/sbilifeinsurancecompany/SLI03,
SC12,Shree Cements,"73,546.64","20,383.90",297.9,1.48,1,[],22.29k,https://www.moneycontrol.com/india/stockpricequote/cement-major/shreecements/SC12,
STF,Shriram Trans,"25,075.08","1,105.20",5,0.45,1,[],877.99k,https://www.moneycontrol.com/india/stockpricequote/finance-leasing-hire-purchase/shriramtransportfinancecorporation/STF,
S,Siemens,"52,851.81","1,484.10",-3.7,-0.25,-1,[],354.06k,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/siemens/S,
SPI,Sun Pharma,"1,05,390.79",439.25,5.1,1.17,1,[],5.39m,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,
TEL,Tata Motors,"54,582.14",176.7,3.35,1.93,1,[],93.02m,https://www.moneycontrol.com/india/stockpricequote/auto-lcvs-hcvs/tatamotors/TM03,
TIS,Tata Steel,"48,258.82",428.4,9.7,2.32,1,[],21.63m,https://www.moneycontrol.com/india/stockpricequote/steel-large/tatasteel/TIS,
TCS,TCS,"7,77,212.68","2,071.25",50.35,2.49,1,[],5.71m,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataconsultancyservices/TCS,
TM4,Tech Mahindra,"75,098.37",761.85,5.4,0.71,1,[],2.02m,https://www.moneycontrol.com/india/stockpricequote/computers-software/techmahindra/TM4,
TI01,Titan Company,"1,05,304.76","1,186.15",-1.85,-0.16,-1,[],1.62m,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01,
TMD,TML-D,"2,337.60",72.85,2.35,3.33,1,[],12.53m,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tatamotorsltddvr/TATAM57000,
UTC,UltraTechCement,"1,17,829.61","4,082.60",90.5,2.27,1,[],548.28k,https://www.moneycontrol.com/india/stockpricequote/cement-major/ultratechcement/UTC01,
UBB,United Brewerie,"32,291.80","1,221.30",10.7,0.88,1,[],361.09k,https://www.moneycontrol.com/india/stockpricequote/breweries-distilleries/unitedbreweries/UB02,
MC08,United Spirits,"42,886.22",590.2,-1.8,-0.3,-1,[],829.33k,https://www.moneycontrol.com/india/stockpricequote/breweries-distilleries/unitedspirits/US,
SI10,UPL,"43,168.57",565,-4.95,-0.87,-1,[],1.89m,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04,
SG,Vedanta,"55,534.92",149.4,5.4,3.75,1,[],20.30m,https://www.moneycontrol.com/india/stockpricequote/mining-minerals/vedanta/SG,
IC8,Vodafone Idea,"19,827.42",6.9,0.1,1.47,1,[],264.92m,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/vodafoneidealimited/IC8,
W,Wipro,"1,39,309.92",243.85,4.4,1.84,1,[],4.31m,https://www.moneycontrol.com/india/stockpricequote/computers-software/wipro/W,
YB,Yes Bank,"11,897.95",46.65,1.3,2.87,1,[],201.46m,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/yesbank/YB,
ZT,Zee Entertain,"26,864.72",279.7,-4.6,-1.62,-1,[],12.48m,https://www.moneycontrol.com/india/stockpricequote/media-entertainment/zeeentertainmententerprises/ZEE,
D04,DLF,"56,647.51",228.85,3.95,1.76,1,[],813.51k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/dlf/D04,
GP11,Godrej Prop,"23,177.33",919.65,-10.45,-1.12,-1,[],10.95k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/godrejproperties/GP11,
IRE01,Indiabulls Real,"2,778.00",61.1,1.9,3.21,1,[],367.97k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/indiabullsrealestate/IRE01,
GC16,Mahindra Life,"2,000.44",389.5,0.75,0.19,1,[],338,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-civil/mahindralifespacedevelopers/MLD,
OR,Oberoi Realty,"18,972.76",521.8,13.4,2.64,1,[],57.69k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/oberoirealty/OR,
O02,Omaxe,"2,811.18",153.7,0.45,0.29,1,[],111.78k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/omaxe/O02,
PM02,Phoenix Mills,"11,752.10",766.15,11.45,1.52,1,[],1.40k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/phoenixmills/PM02,
PEP02,Prestige Estate,"12,157.50",324.2,15,4.85,1,[],23.67k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/prestigeestatesprojects/PEP02,
SD6,Sobha,"3,746.41",395,4.95,1.27,1,[],1.75k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/sobha/SD6,
IE06,Sunteck Realty,"5,907.94",403.7,12.3,3.14,1,[],21.31k,https://www.moneycontrol.com/india/stockpricequote/construction-contracting-real-estate/sunteckrealty/SR05,
